"ID_Frame","behavior_label","Experimenter"
"PTZ_1_00001","SW","E3"
"PTZ_1_00002","SW","E3"
"PTZ_1_00003","SW","E3"
"PTZ_1_00004","SW","E3"
"PTZ_1_00005","SW","E3"
"PTZ_1_00006","SW","E3"
"PTZ_1_00007","SW","E3"
"PTZ_1_00008","SW","E3"
"PTZ_1_00009","SW","E3"
"PTZ_1_00010","SW","E3"
"PTZ_1_00011","SW","E3"
"PTZ_1_00012","SW","E3"
"PTZ_1_00013","SW","E3"
"PTZ_1_00014","SW","E3"
"PTZ_1_00015","SW","E3"
"PTZ_1_00016","SW","E3"
"PTZ_1_00017","SW","E3"
"PTZ_1_00018","SW","E3"
"PTZ_1_00019","SW","E3"
"PTZ_1_00020","SW","E3"
"PTZ_1_00021","SW","E3"
"PTZ_1_00022","SW","E3"
"PTZ_1_00023","SW","E3"
"PTZ_1_00024","SW","E3"
"PTZ_1_00025","SW","E3"
"PTZ_1_00026","SW","E3"
"PTZ_1_00027","SW","E3"
"PTZ_1_00028","SW","E3"
"PTZ_1_00029","SW","E3"
"PTZ_1_00030","SW","E3"
"PTZ_1_00031","SW","E3"
"PTZ_1_00032","SW","E3"
"PTZ_1_00033","HYPE","E3"
"PTZ_1_00034","HYPE","E3"
"PTZ_1_00035","HYPE","E3"
"PTZ_1_00036","HYPE","E3"
"PTZ_1_00037","HYPE","E3"
"PTZ_1_00038","HYPE","E3"
"PTZ_1_00039","HYPE","E3"
"PTZ_1_00040","HYPE","E3"
"PTZ_1_00041","HYPE","E3"
"PTZ_1_00042","HYPE","E3"
"PTZ_1_00043","HYPE","E3"
"PTZ_1_00044","HYPE","E3"
"PTZ_1_00045","HYPE","E3"
"PTZ_1_00046","HYPE","E3"
"PTZ_1_00047","HYPE","E3"
"PTZ_1_00048","HYPE","E3"
"PTZ_1_00049","HYPE","E3"
"PTZ_1_00050","HYPE","E3"
"PTZ_1_00051","HYPE","E3"
"PTZ_1_00052","HYPE","E3"
"PTZ_1_00053","HYPE","E3"
"PTZ_1_00054","HYPE","E3"
"PTZ_1_00055","HYPE","E3"
"PTZ_1_00056","HYPE","E3"
"PTZ_1_00057","HYPE","E3"
"PTZ_1_00058","HYPE","E3"
"PTZ_1_00059","HYPE","E3"
"PTZ_1_00060","HYPE","E3"
"PTZ_1_00061","HYPE","E3"
"PTZ_1_00062","HYPE","E3"
"PTZ_1_00063","HYPE","E3"
"PTZ_1_00064","HYPE","E3"
"PTZ_1_00065","HYPE","E3"
"PTZ_1_00066","HYPE","E3"
"PTZ_1_00067","HYPE","E3"
"PTZ_1_00068","HYPE","E3"
"PTZ_1_00069","HYPE","E3"
"PTZ_1_00070","HYPE","E3"
"PTZ_1_00071","HYPE","E3"
"PTZ_1_00072","HYPE","E3"
"PTZ_1_00073","HYPE","E3"
"PTZ_1_00074","HYPE","E3"
"PTZ_1_00075","HYPE","E3"
"PTZ_1_00076","HYPE","E3"
"PTZ_1_00077","HYPE","E3"
"PTZ_1_00078","HYPE","E3"
"PTZ_1_00079","HYPE","E3"
"PTZ_1_00080","HYPE","E3"
"PTZ_1_00081","HYPE","E3"
"PTZ_1_00082","HYPE","E3"
"PTZ_1_00083","HYPE","E3"
"PTZ_1_00084","HYPE","E3"
"PTZ_1_00085","HYPE","E3"
"PTZ_1_00086","HYPE","E3"
"PTZ_1_00087","HYPE","E3"
"PTZ_1_00088","HYPE","E3"
"PTZ_1_00089","HYPE","E3"
"PTZ_1_00090","HYPE","E3"
"PTZ_1_00091","HYPE","E3"
"PTZ_1_00092","HYPE","E3"
"PTZ_1_00093","HYPE","E3"
"PTZ_1_00094","SW","E3"
"PTZ_1_00095","SW","E3"
"PTZ_1_00096","SW","E3"
"PTZ_1_00097","SW","E3"
"PTZ_1_00098","SW","E3"
"PTZ_1_00099","SW","E3"
"PTZ_1_00100","SW","E3"
"PTZ_1_00101","SW","E3"
"PTZ_1_00102","SW","E3"
"PTZ_1_00103","SW","E3"
"PTZ_1_00104","SW","E3"
"PTZ_1_00105","SW","E3"
"PTZ_1_00106","SW","E3"
"PTZ_1_00107","SW","E3"
"PTZ_1_00108","SW","E3"
"PTZ_1_00109","SW","E3"
"PTZ_1_00110","SW","E3"
"PTZ_1_00111","SW","E3"
"PTZ_1_00112","SW","E3"
"PTZ_1_00113","SW","E3"
"PTZ_1_00114","SW","E3"
"PTZ_1_00115","SW","E3"
"PTZ_1_00116","SW","E3"
"PTZ_1_00117","SW","E3"
"PTZ_1_00118","SW","E3"
"PTZ_1_00119","SW","E3"
"PTZ_1_00120","SW","E3"
"PTZ_1_00121","SW","E3"
"PTZ_1_00122","SW","E3"
"PTZ_1_00123","SW","E3"
"PTZ_1_00124","SW","E3"
"PTZ_1_00125","SW","E3"
"PTZ_1_00126","SW","E3"
"PTZ_1_00127","SW","E3"
"PTZ_1_00128","SW","E3"
"PTZ_1_00129","SW","E3"
"PTZ_1_00130","HYPE","E3"
"PTZ_1_00131","HYPE","E3"
"PTZ_1_00132","HYPE","E3"
"PTZ_1_00133","HYPE","E3"
"PTZ_1_00134","HYPE","E3"
"PTZ_1_00135","HYPE","E3"
"PTZ_1_00136","HYPE","E3"
"PTZ_1_00137","HYPE","E3"
"PTZ_1_00138","HYPE","E3"
"PTZ_1_00139","HYPE","E3"
"PTZ_1_00140","HYPE","E3"
"PTZ_1_00141","HYPE","E3"
"PTZ_1_00142","HYPE","E3"
"PTZ_1_00143","HYPE","E3"
"PTZ_1_00144","HYPE","E3"
"PTZ_1_00145","HYPE","E3"
"PTZ_1_00146","HYPE","E3"
"PTZ_1_00147","HYPE","E3"
"PTZ_1_00148","HYPE","E3"
"PTZ_1_00149","HYPE","E3"
"PTZ_1_00150","NT","E3"
"PTZ_1_00151","NT","E3"
"PTZ_1_00152","NT","E3"
"PTZ_1_00153","NT","E3"
"PTZ_1_00154","NT","E3"
"PTZ_1_00155","NT","E3"
"PTZ_1_00156","NT","E3"
"PTZ_1_00157","NT","E3"
"PTZ_1_00158","NT","E3"
"PTZ_1_00159","NT","E3"
"PTZ_1_00160","NT","E3"
"PTZ_1_00161","NT","E3"
"PTZ_1_00162","NT","E3"
"PTZ_1_00163","NT","E3"
"PTZ_1_00164","NT","E3"
"PTZ_1_00165","NT","E3"
"PTZ_1_00166","NT","E3"
"PTZ_1_00167","NT","E3"
"PTZ_1_00168","NT","E3"
"PTZ_1_00169","NT","E3"
"PTZ_1_00170","NT","E3"
"PTZ_1_00171","NT","E3"
"PTZ_1_00172","NT","E3"
"PTZ_1_00173","NT","E3"
"PTZ_1_00174","NT","E3"
"PTZ_1_00175","NT","E3"
"PTZ_1_00176","HYPE","E3"
"PTZ_1_00177","HYPE","E3"
"PTZ_1_00178","HYPE","E3"
"PTZ_1_00179","HYPE","E3"
"PTZ_1_00180","HYPE","E3"
"PTZ_1_00181","HYPE","E3"
"PTZ_1_00182","HYPE","E3"
"PTZ_1_00183","HYPE","E3"
"PTZ_1_00184","HYPE","E3"
"PTZ_1_00185","HYPE","E3"
"PTZ_1_00186","HYPE","E3"
"PTZ_1_00187","HYPE","E3"
"PTZ_1_00188","HYPE","E3"
"PTZ_1_00189","HYPE","E3"
"PTZ_1_00190","HYPE","E3"
"PTZ_1_00191","HYPE","E3"
"PTZ_1_00192","NT","E3"
"PTZ_1_00193","NT","E3"
"PTZ_1_00194","NT","E3"
"PTZ_1_00195","NT","E3"
"PTZ_1_00196","NT","E3"
"PTZ_1_00197","NT","E3"
"PTZ_1_00198","NT","E3"
"PTZ_1_00199","NT","E3"
"PTZ_1_00200","NT","E3"
"PTZ_1_00201","NT","E3"
"PTZ_1_00202","NT","E3"
"PTZ_1_00203","NT","E3"
"PTZ_1_00204","NT","E3"
"PTZ_1_00205","SW","E3"
"PTZ_1_00206","SW","E3"
"PTZ_1_00207","SW","E3"
"PTZ_1_00208","SW","E3"
"PTZ_1_00209","SW","E3"
"PTZ_1_00210","SW","E3"
"PTZ_1_00211","SW","E3"
"PTZ_1_00212","SW","E3"
"PTZ_1_00213","SW","E3"
"PTZ_1_00214","SW","E3"
"PTZ_1_00215","SW","E3"
"PTZ_1_00216","SW","E3"
"PTZ_1_00217","SW","E3"
"PTZ_1_00218","SW","E3"
"PTZ_1_00219","SW","E3"
"PTZ_1_00220","SW","E3"
"PTZ_1_00221","SW","E3"
"PTZ_1_00222","SW","E3"
"PTZ_1_00223","SW","E3"
"PTZ_1_00224","SW","E3"
"PTZ_1_00225","SW","E3"
"PTZ_1_00226","SW","E3"
"PTZ_1_00227","SW","E3"
"PTZ_1_00228","SW","E3"
"PTZ_1_00229","SW","E3"
"PTZ_1_00230","SW","E3"
"PTZ_1_00231","SW","E3"
"PTZ_1_00232","HYPE","E3"
"PTZ_1_00233","HYPE","E3"
"PTZ_1_00234","HYPE","E3"
"PTZ_1_00235","HYPE","E3"
"PTZ_1_00236","HYPE","E3"
"PTZ_1_00237","HYPE","E3"
"PTZ_1_00238","HYPE","E3"
"PTZ_1_00239","HYPE","E3"
"PTZ_1_00240","HYPE","E3"
"PTZ_1_00241","HYPE","E3"
"PTZ_1_00242","HYPE","E3"
"PTZ_1_00243","HYPE","E3"
"PTZ_1_00244","HYPE","E3"
