"ID_Frame","behavior_label","Experimenter"
"PTZ_6_00001","SW","E2"
"PTZ_6_00002","SW","E2"
"PTZ_6_00003","SW","E2"
"PTZ_6_00004","SW","E2"
"PTZ_6_00005","SW","E2"
"PTZ_6_00006","SW","E2"
"PTZ_6_00007","SW","E2"
"PTZ_6_00008","SW","E2"
"PTZ_6_00009","SW","E2"
"PTZ_6_00010","SW","E2"
"PTZ_6_00011","SW","E2"
"PTZ_6_00012","SW","E2"
"PTZ_6_00013","SW","E2"
"PTZ_6_00014","SW","E2"
"PTZ_6_00015","SW","E2"
"PTZ_6_00016","SW","E2"
"PTZ_6_00017","SW","E2"
"PTZ_6_00018","SW","E2"
"PTZ_6_00019","SW","E2"
"PTZ_6_00020","SW","E2"
"PTZ_6_00021","SW","E2"
"PTZ_6_00022","SW","E2"
"PTZ_6_00023","HYPE","E2"
"PTZ_6_00024","HYPE","E2"
"PTZ_6_00025","HYPE","E2"
"PTZ_6_00026","HYPE","E2"
"PTZ_6_00027","HYPE","E2"
"PTZ_6_00028","HYPE","E2"
"PTZ_6_00029","HYPE","E2"
"PTZ_6_00030","HYPE","E2"
"PTZ_6_00031","HYPE","E2"
"PTZ_6_00032","HYPE","E2"
"PTZ_6_00033","HYPE","E2"
"PTZ_6_00034","HYPE","E2"
"PTZ_6_00035","HYPE","E2"
"PTZ_6_00036","HYPE","E2"
"PTZ_6_00037","HYPE","E2"
"PTZ_6_00038","HYPE","E2"
"PTZ_6_00039","HYPE","E2"
"PTZ_6_00040","HYPE","E2"
"PTZ_6_00041","HYPE","E2"
"PTZ_6_00042","HYPE","E2"
"PTZ_6_00043","HYPE","E2"
"PTZ_6_00044","HYPE","E2"
"PTZ_6_00045","HYPE","E2"
"PTZ_6_00046","NT","E2"
"PTZ_6_00047","NT","E2"
"PTZ_6_00048","NT","E2"
"PTZ_6_00049","NT","E2"
"PTZ_6_00050","NT","E2"
"PTZ_6_00051","NT","E2"
"PTZ_6_00052","NT","E2"
"PTZ_6_00053","SW","E2"
"PTZ_6_00054","SW","E2"
"PTZ_6_00055","SW","E2"
"PTZ_6_00056","SW","E2"
"PTZ_6_00057","SW","E2"
"PTZ_6_00058","SW","E2"
"PTZ_6_00059","SW","E2"
"PTZ_6_00060","SW","E2"
"PTZ_6_00061","SW","E2"
"PTZ_6_00062","SW","E2"
"PTZ_6_00063","SW","E2"
"PTZ_6_00064","NT","E2"
"PTZ_6_00065","NT","E2"
