"ID_Frame","behavior_label","Experimenter"
"PTZ_6_00001","NT","E4"
"PTZ_6_00002","NT","E4"
"PTZ_6_00003","NT","E4"
"PTZ_6_00004","NT","E4"
"PTZ_6_00005","NT","E4"
"PTZ_6_00006","NT","E4"
"PTZ_6_00007","NT","E4"
"PTZ_6_00008","NT","E4"
"PTZ_6_00009","NT","E4"
"PTZ_6_00010","NT","E4"
"PTZ_6_00011","NT","E4"
"PTZ_6_00012","NT","E4"
"PTZ_6_00013","NT","E4"
"PTZ_6_00014","NT","E4"
"PTZ_6_00015","NT","E4"
"PTZ_6_00016","NT","E4"
"PTZ_6_00017","NT","E4"
"PTZ_6_00018","NT","E4"
"PTZ_6_00019","NT","E4"
"PTZ_6_00020","NT","E4"
"PTZ_6_00021","NT","E4"
"PTZ_6_00022","NT","E4"
"PTZ_6_00023","NT","E4"
"PTZ_6_00024","NT","E4"
"PTZ_6_00025","NT","E4"
"PTZ_6_00026","NT","E4"
"PTZ_6_00027","NT","E4"
"PTZ_6_00028","NT","E4"
"PTZ_6_00029","NT","E4"
"PTZ_6_00030","NT","E4"
"PTZ_6_00031","NT","E4"
"PTZ_6_00032","NT","E4"
"PTZ_6_00033","NT","E4"
"PTZ_6_00034","NT","E4"
"PTZ_6_00035","NT","E4"
"PTZ_6_00036","NT","E4"
"PTZ_6_00037","NT","E4"
"PTZ_6_00038","NT","E4"
"PTZ_6_00039","NT","E4"
"PTZ_6_00040","NT","E4"
"PTZ_6_00041","NT","E4"
"PTZ_6_00042","NT","E4"
"PTZ_6_00043","NT","E4"
"PTZ_6_00044","NT","E4"
"PTZ_6_00045","NT","E4"
"PTZ_6_00046","NT","E4"
"PTZ_6_00047","NT","E4"
"PTZ_6_00048","NT","E4"
"PTZ_6_00049","NT","E4"
"PTZ_6_00050","NT","E4"
"PTZ_6_00051","NT","E4"
"PTZ_6_00052","NT","E4"
"PTZ_6_00053","NT","E4"
"PTZ_6_00054","NT","E4"
"PTZ_6_00055","NT","E4"
"PTZ_6_00056","NT","E4"
"PTZ_6_00057","NT","E4"
"PTZ_6_00058","NT","E4"
"PTZ_6_00059","NT","E4"
"PTZ_6_00060","NT","E4"
"PTZ_6_00061","NT","E4"
"PTZ_6_00062","NT","E4"
"PTZ_6_00063","NT","E4"
"PTZ_6_00064","NT","E4"
"PTZ_6_00065","NT","E4"
"PTZ_6_00066","NT","E4"
"PTZ_6_00067","NT","E4"
"PTZ_6_00068","NT","E4"
"PTZ_6_00069","NT","E4"
"PTZ_6_00070","NT","E4"
"PTZ_6_00071","NT","E4"
"PTZ_6_00072","NT","E4"
"PTZ_6_00073","NT","E4"
"PTZ_6_00074","NT","E4"
"PTZ_6_00075","NT","E4"
"PTZ_6_00076","NT","E4"
"PTZ_6_00077","NT","E4"
"PTZ_6_00078","NT","E4"
"PTZ_6_00079","NT","E4"
"PTZ_6_00080","NT","E4"
"PTZ_6_00081","NT","E4"
"PTZ_6_00082","NT","E4"
"PTZ_6_00083","NT","E4"
"PTZ_6_00084","NT","E4"
"PTZ_6_00085","NT","E4"
"PTZ_6_00086","NT","E4"
"PTZ_6_00087","NT","E4"
"PTZ_6_00088","NT","E4"
"PTZ_6_00089","NT","E4"
"PTZ_6_00090","NT","E4"
"PTZ_6_00091","NT","E4"
"PTZ_6_00092","NT","E4"
"PTZ_6_00093","NT","E4"
"PTZ_6_00094","NT","E4"
"PTZ_6_00095","NT","E4"
"PTZ_6_00096","NT","E4"
"PTZ_6_00097","NT","E4"
"PTZ_6_00098","NT","E4"
"PTZ_6_00099","NT","E4"
"PTZ_6_00100","NT","E4"
"PTZ_6_00101","NT","E4"
"PTZ_6_00102","NT","E4"
"PTZ_6_00103","NT","E4"
"PTZ_6_00104","NT","E4"
"PTZ_6_00105","NT","E4"
"PTZ_6_00106","NT","E4"
"PTZ_6_00107","NT","E4"
"PTZ_6_00108","NT","E4"
"PTZ_6_00109","NT","E4"
"PTZ_6_00110","NT","E4"
"PTZ_6_00111","NT","E4"
"PTZ_6_00112","NT","E4"
"PTZ_6_00113","NT","E4"
"PTZ_6_00114","NT","E4"
"PTZ_6_00115","NT","E4"
"PTZ_6_00116","NT","E4"
"PTZ_6_00117","NT","E4"
"PTZ_6_00118","NT","E4"
"PTZ_6_00119","NT","E4"
"PTZ_6_00120","NT","E4"
"PTZ_6_00121","NT","E4"
"PTZ_6_00122","NT","E4"
"PTZ_6_00123","NT","E4"
"PTZ_6_00124","NT","E4"
"PTZ_6_00125","NT","E4"
"PTZ_6_00126","NT","E4"
"PTZ_6_00127","NT","E4"
"PTZ_6_00128","SW","E4"
"PTZ_6_00129","SW","E4"
"PTZ_6_00130","SW","E4"
"PTZ_6_00131","SW","E4"
"PTZ_6_00132","SW","E4"
"PTZ_6_00133","SW","E4"
"PTZ_6_00134","SW","E4"
"PTZ_6_00135","SW","E4"
"PTZ_6_00136","SW","E4"
"PTZ_6_00137","SW","E4"
"PTZ_6_00138","SW","E4"
"PTZ_6_00139","SW","E4"
"PTZ_6_00140","SW","E4"
"PTZ_6_00141","SW","E4"
"PTZ_6_00142","SW","E4"
"PTZ_6_00143","SW","E4"
"PTZ_6_00144","SW","E4"
"PTZ_6_00145","SW","E4"
"PTZ_6_00146","SW","E4"
"PTZ_6_00147","SW","E4"
"PTZ_6_00148","NT","E4"
"PTZ_6_00149","NT","E4"
"PTZ_6_00150","NT","E4"
"PTZ_6_00151","NT","E4"
"PTZ_6_00152","NT","E4"
"PTZ_6_00153","NT","E4"
"PTZ_6_00154","NT","E4"
"PTZ_6_00155","NT","E4"
"PTZ_6_00156","NT","E4"
"PTZ_6_00157","NT","E4"
"PTZ_6_00158","NT","E4"
"PTZ_6_00159","NT","E4"
"PTZ_6_00160","NT","E4"
"PTZ_6_00161","NT","E4"
"PTZ_6_00162","NT","E4"
"PTZ_6_00163","NT","E4"
"PTZ_6_00164","NT","E4"
"PTZ_6_00165","NT","E4"
"PTZ_6_00166","NT","E4"
"PTZ_6_00167","NT","E4"
"PTZ_6_00168","NT","E4"
"PTZ_6_00169","NT","E4"
"PTZ_6_00170","NT","E4"
"PTZ_6_00171","NT","E4"
"PTZ_6_00172","NT","E4"
"PTZ_6_00173","NT","E4"
"PTZ_6_00174","NT","E4"
"PTZ_6_00175","NT","E4"
"PTZ_6_00176","SW","E4"
