"ID_Frame","behavior_label","Experimenter"
"PTZ_4_00001","SW","E12"
"PTZ_4_00002","SW","E12"
"PTZ_4_00003","SW","E12"
"PTZ_4_00004","SW","E12"
"PTZ_4_00005","SW","E12"
"PTZ_4_00006","SW","E12"
"PTZ_4_00007","SW","E12"
"PTZ_4_00008","SW","E12"
"PTZ_4_00009","SW","E12"
"PTZ_4_00010","SW","E12"
"PTZ_4_00011","SW","E12"
"PTZ_4_00012","SW","E12"
"PTZ_4_00013","SW","E12"
"PTZ_4_00014","SW","E12"
"PTZ_4_00015","SW","E12"
"PTZ_4_00016","SW","E12"
"PTZ_4_00017","SW","E12"
"PTZ_4_00018","SW","E12"
"PTZ_4_00019","SW","E12"
"PTZ_4_00020","SW","E12"
"PTZ_4_00021","SW","E12"
"PTZ_4_00022","SW","E12"
"PTZ_4_00023","SW","E12"
"PTZ_4_00024","SW","E12"
"PTZ_4_00025","SW","E12"
"PTZ_4_00026","SW","E12"
"PTZ_4_00027","SW","E12"
"PTZ_4_00028","SW","E12"
"PTZ_4_00029","SW","E12"
"PTZ_4_00030","SW","E12"
"PTZ_4_00031","SW","E12"
"PTZ_4_00032","SW","E12"
"PTZ_4_00033","SW","E12"
"PTZ_4_00034","SW","E12"
"PTZ_4_00035","SW","E12"
"PTZ_4_00036","SW","E12"
"PTZ_4_00037","SW","E12"
"PTZ_4_00038","SW","E12"
"PTZ_4_00039","SW","E12"
"PTZ_4_00040","SW","E12"
"PTZ_4_00041","SW","E12"
"PTZ_4_00042","SW","E12"
"PTZ_4_00043","SW","E12"
"PTZ_4_00044","SW","E12"
"PTZ_4_00045","SW","E12"
"PTZ_4_00046","SW","E12"
"PTZ_4_00047","SW","E12"
"PTZ_4_00048","SW","E12"
"PTZ_4_00049","SW","E12"
"PTZ_4_00050","SW","E12"
"PTZ_4_00051","SW","E12"
"PTZ_4_00052","SW","E12"
"PTZ_4_00053","SW","E12"
"PTZ_4_00054","SW","E12"
"PTZ_4_00055","NT","E12"
"PTZ_4_00056","NT","E12"
"PTZ_4_00057","NT","E12"
"PTZ_4_00058","NT","E12"
"PTZ_4_00059","NT","E12"
"PTZ_4_00060","NT","E12"
"PTZ_4_00061","NT","E12"
"PTZ_4_00062","NT","E12"
"PTZ_4_00063","NT","E12"
"PTZ_4_00064","NT","E12"
"PTZ_4_00065","NT","E12"
"PTZ_4_00066","NT","E12"
"PTZ_4_00067","NT","E12"
"PTZ_4_00068","NT","E12"
"PTZ_4_00069","NT","E12"
"PTZ_4_00070","NT","E12"
"PTZ_4_00071","NT","E12"
"PTZ_4_00072","NT","E12"
"PTZ_4_00073","NT","E12"
"PTZ_4_00074","NT","E12"
"PTZ_4_00075","NT","E12"
"PTZ_4_00076","NT","E12"
"PTZ_4_00077","NT","E12"
"PTZ_4_00078","SW","E12"
"PTZ_4_00079","SW","E12"
"PTZ_4_00080","SW","E12"
"PTZ_4_00081","SW","E12"
"PTZ_4_00082","SW","E12"
"PTZ_4_00083","SW","E12"
"PTZ_4_00084","SW","E12"
"PTZ_4_00085","SW","E12"
"PTZ_4_00086","SW","E12"
"PTZ_4_00087","SW","E12"
"PTZ_4_00088","SW","E12"
"PTZ_4_00089","SW","E12"
"PTZ_4_00090","SW","E12"
"PTZ_4_00091","SW","E12"
"PTZ_4_00092","SW","E12"
"PTZ_4_00093","SW","E12"
"PTZ_4_00094","SW","E12"
"PTZ_4_00095","SW","E12"
"PTZ_4_00096","SW","E12"
"PTZ_4_00097","SW","E12"
"PTZ_4_00098","SW","E12"
"PTZ_4_00099","SW","E12"
"PTZ_4_00100","SW","E12"
"PTZ_4_00101","SW","E12"
"PTZ_4_00102","SW","E12"
"PTZ_4_00103","SW","E12"
"PTZ_4_00104","SW","E12"
"PTZ_4_00105","SW","E12"
"PTZ_4_00106","SW","E12"
"PTZ_4_00107","SW","E12"
"PTZ_4_00108","SW","E12"
"PTZ_4_00109","SW","E12"
"PTZ_4_00110","SW","E12"
"PTZ_4_00111","SW","E12"
"PTZ_4_00112","SW","E12"
"PTZ_4_00113","SW","E12"
"PTZ_4_00114","SW","E12"
"PTZ_4_00115","SW","E12"
"PTZ_4_00116","SW","E12"
"PTZ_4_00117","SW","E12"
"PTZ_4_00118","SW","E12"
"PTZ_4_00119","SW","E12"
"PTZ_4_00120","SW","E12"
"PTZ_4_00121","SW","E12"
"PTZ_4_00122","SW","E12"
"PTZ_4_00123","SW","E12"
"PTZ_4_00124","SW","E12"
"PTZ_4_00125","SW","E12"
"PTZ_4_00126","NT","E12"
"PTZ_4_00127","NT","E12"
"PTZ_4_00128","NT","E12"
"PTZ_4_00129","NT","E12"
"PTZ_4_00130","NT","E12"
"PTZ_4_00131","NT","E12"
"PTZ_4_00132","NT","E12"
"PTZ_4_00133","NT","E12"
"PTZ_4_00134","SW","E12"
"PTZ_4_00135","SW","E12"
"PTZ_4_00136","SW","E12"
"PTZ_4_00137","SW","E12"
"PTZ_4_00138","SW","E12"
"PTZ_4_00139","SW","E12"
"PTZ_4_00140","SW","E12"
"PTZ_4_00141","SW","E12"
"PTZ_4_00142","SW","E12"
"PTZ_4_00143","SW","E12"
"PTZ_4_00144","SW","E12"
"PTZ_4_00145","SW","E12"
"PTZ_4_00146","SW","E12"
"PTZ_4_00147","SW","E12"
"PTZ_4_00148","SW","E12"
"PTZ_4_00149","SW","E12"
