"ID_Frame","behavior_label","Experimenter"
"PTZ_5_00001","SW","E1"
"PTZ_5_00002","SW","E1"
"PTZ_5_00003","SW","E1"
"PTZ_5_00004","SW","E1"
"PTZ_5_00005","SW","E1"
"PTZ_5_00006","SW","E1"
"PTZ_5_00007","SW","E1"
"PTZ_5_00008","SW","E1"
"PTZ_5_00009","SW","E1"
"PTZ_5_00010","SW","E1"
"PTZ_5_00011","SW","E1"
"PTZ_5_00012","NT","E1"
"PTZ_5_00013","NT","E1"
"PTZ_5_00014","NT","E1"
"PTZ_5_00015","NT","E1"
"PTZ_5_00016","NT","E1"
"PTZ_5_00017","NT","E1"
"PTZ_5_00018","SW","E1"
"PTZ_5_00019","SW","E1"
"PTZ_5_00020","SW","E1"
"PTZ_5_00021","SW","E1"
"PTZ_5_00022","SW","E1"
"PTZ_5_00023","SW","E1"
"PTZ_5_00024","HYPO","E1"
"PTZ_5_00025","HYPO","E1"
"PTZ_5_00026","HYPO","E1"
"PTZ_5_00027","HYPO","E1"
"PTZ_5_00028","HYPO","E1"
"PTZ_5_00029","HYPO","E1"
"PTZ_5_00030","HYPO","E1"
"PTZ_5_00031","HYPO","E1"
"PTZ_5_00032","HYPO","E1"
"PTZ_5_00033","HYPO","E1"
"PTZ_5_00034","HYPO","E1"
"PTZ_5_00035","HYPO","E1"
"PTZ_5_00036","HYPO","E1"
"PTZ_5_00037","HYPO","E1"
"PTZ_5_00038","HYPO","E1"
"PTZ_5_00039","HYPO","E1"
"PTZ_5_00040","HYPO","E1"
"PTZ_5_00041","HYPO","E1"
"PTZ_5_00042","HYPO","E1"
"PTZ_5_00043","HYPE","E1"
"PTZ_5_00044","HYPE","E1"
"PTZ_5_00045","HYPE","E1"
"PTZ_5_00046","HYPE","E1"
"PTZ_5_00047","HYPE","E1"
"PTZ_5_00048","HYPE","E1"
"PTZ_5_00049","HYPE","E1"
"PTZ_5_00050","HYPE","E1"
"PTZ_5_00051","HYPE","E1"
"PTZ_5_00052","HYPE","E1"
"PTZ_5_00053","HYPE","E1"
"PTZ_5_00054","HYPE","E1"
"PTZ_5_00055","HYPE","E1"
"PTZ_5_00056","HYPE","E1"
"PTZ_5_00057","HYPE","E1"
"PTZ_5_00058","HYPE","E1"
"PTZ_5_00059","HYPE","E1"
"PTZ_5_00060","HYPE","E1"
"PTZ_5_00061","HYPE","E1"
"PTZ_5_00062","HYPE","E1"
"PTZ_5_00063","HYPE","E1"
"PTZ_5_00064","HYPE","E1"
"PTZ_5_00065","SW","E1"
"PTZ_5_00066","SW","E1"
"PTZ_5_00067","SW","E1"
"PTZ_5_00068","SW","E1"
"PTZ_5_00069","SW","E1"
"PTZ_5_00070","SW","E1"
"PTZ_5_00071","SW","E1"
"PTZ_5_00072","SW","E1"
"PTZ_5_00073","SW","E1"
"PTZ_5_00074","SW","E1"
"PTZ_5_00075","SW","E1"
"PTZ_5_00076","SW","E1"
"PTZ_5_00077","SW","E1"
"PTZ_5_00078","SW","E1"
"PTZ_5_00079","SW","E1"
"PTZ_5_00080","NT","E1"
"PTZ_5_00081","NT","E1"
"PTZ_5_00082","NT","E1"
"PTZ_5_00083","NT","E1"
"PTZ_5_00084","SW","E1"
"PTZ_5_00085","SW","E1"
"PTZ_5_00086","SW","E1"
"PTZ_5_00087","SW","E1"
"PTZ_5_00088","SW","E1"
"PTZ_5_00089","SW","E1"
"PTZ_5_00090","SW","E1"
"PTZ_5_00091","SW","E1"
"PTZ_5_00092","SW","E1"
"PTZ_5_00093","SW","E1"
"PTZ_5_00094","SW","E1"
"PTZ_5_00095","SW","E1"
"PTZ_5_00096","SW","E1"
"PTZ_5_00097","HYPE","E1"
"PTZ_5_00098","HYPE","E1"
"PTZ_5_00099","HYPE","E1"
"PTZ_5_00100","HYPE","E1"
