"ID_Frame","behavior_label","Experimenter"
"PTZ_3_00001","NT","E4"
"PTZ_3_00002","NT","E4"
"PTZ_3_00003","NT","E4"
"PTZ_3_00004","NT","E4"
"PTZ_3_00005","NT","E4"
"PTZ_3_00006","NT","E4"
"PTZ_3_00007","NT","E4"
"PTZ_3_00008","NT","E4"
"PTZ_3_00009","NT","E4"
"PTZ_3_00010","NT","E4"
"PTZ_3_00011","NT","E4"
"PTZ_3_00012","NT","E4"
"PTZ_3_00013","NT","E4"
"PTZ_3_00014","NT","E4"
"PTZ_3_00015","NT","E4"
"PTZ_3_00016","NT","E4"
"PTZ_3_00017","NT","E4"
"PTZ_3_00018","NT","E4"
"PTZ_3_00019","NT","E4"
"PTZ_3_00020","NT","E4"
"PTZ_3_00021","NT","E4"
"PTZ_3_00022","NT","E4"
"PTZ_3_00023","NT","E4"
"PTZ_3_00024","NT","E4"
"PTZ_3_00025","NT","E4"
"PTZ_3_00026","NT","E4"
"PTZ_3_00027","NT","E4"
"PTZ_3_00028","NT","E4"
"PTZ_3_00029","NT","E4"
"PTZ_3_00030","NT","E4"
"PTZ_3_00031","NT","E4"
"PTZ_3_00032","NT","E4"
"PTZ_3_00033","NT","E4"
"PTZ_3_00034","NT","E4"
"PTZ_3_00035","NT","E4"
"PTZ_3_00036","NT","E4"
"PTZ_3_00037","NT","E4"
"PTZ_3_00038","NT","E4"
"PTZ_3_00039","NT","E4"
"PTZ_3_00040","NT","E4"
"PTZ_3_00041","NT","E4"
"PTZ_3_00042","NT","E4"
"PTZ_3_00043","NT","E4"
"PTZ_3_00044","NT","E4"
"PTZ_3_00045","NT","E4"
"PTZ_3_00046","NT","E4"
"PTZ_3_00047","NT","E4"
"PTZ_3_00048","NT","E4"
"PTZ_3_00049","NT","E4"
"PTZ_3_00050","NT","E4"
"PTZ_3_00051","NT","E4"
"PTZ_3_00052","NT","E4"
"PTZ_3_00053","NT","E4"
"PTZ_3_00054","NT","E4"
"PTZ_3_00055","NT","E4"
"PTZ_3_00056","NT","E4"
"PTZ_3_00057","NT","E4"
"PTZ_3_00058","NT","E4"
"PTZ_3_00059","NT","E4"
"PTZ_3_00060","NT","E4"
"PTZ_3_00061","NT","E4"
"PTZ_3_00062","NT","E4"
"PTZ_3_00063","NT","E4"
"PTZ_3_00064","NT","E4"
"PTZ_3_00065","NT","E4"
"PTZ_3_00066","SW","E4"
"PTZ_3_00067","SW","E4"
"PTZ_3_00068","SW","E4"
"PTZ_3_00069","SW","E4"
"PTZ_3_00070","SW","E4"
"PTZ_3_00071","SW","E4"
"PTZ_3_00072","SW","E4"
"PTZ_3_00073","SW","E4"
"PTZ_3_00074","SW","E4"
"PTZ_3_00075","SW","E4"
"PTZ_3_00076","SW","E4"
"PTZ_3_00077","SW","E4"
"PTZ_3_00078","SW","E4"
"PTZ_3_00079","NT","E4"
"PTZ_3_00080","NT","E4"
"PTZ_3_00081","NT","E4"
"PTZ_3_00082","NT","E4"
"PTZ_3_00083","NT","E4"
"PTZ_3_00084","NT","E4"
"PTZ_3_00085","NT","E4"
"PTZ_3_00086","NT","E4"
"PTZ_3_00087","NT","E4"
"PTZ_3_00088","SW","E4"
"PTZ_3_00089","SW","E4"
"PTZ_3_00090","SW","E4"
"PTZ_3_00091","SW","E4"
"PTZ_3_00092","SW","E4"
"PTZ_3_00093","SW","E4"
"PTZ_3_00094","SW","E4"
"PTZ_3_00095","SW","E4"
"PTZ_3_00096","SW","E4"
"PTZ_3_00097","SW","E4"
"PTZ_3_00098","NT","E4"
"PTZ_3_00099","NT","E4"
"PTZ_3_00100","NT","E4"
"PTZ_3_00101","NT","E4"
"PTZ_3_00102","NT","E4"
"PTZ_3_00103","NT","E4"
"PTZ_3_00104","NT","E4"
"PTZ_3_00105","NT","E4"
"PTZ_3_00106","NT","E4"
"PTZ_3_00107","NT","E4"
"PTZ_3_00108","NT","E4"
"PTZ_3_00109","NT","E4"
"PTZ_3_00110","NT","E4"
"PTZ_3_00111","NT","E4"
"PTZ_3_00112","NT","E4"
"PTZ_3_00113","NT","E4"
"PTZ_3_00114","NT","E4"
"PTZ_3_00115","NT","E4"
"PTZ_3_00116","NT","E4"
"PTZ_3_00117","NT","E4"
"PTZ_3_00118","NT","E4"
"PTZ_3_00119","NT","E4"
"PTZ_3_00120","NT","E4"
"PTZ_3_00121","NT","E4"
"PTZ_3_00122","NT","E4"
"PTZ_3_00123","NT","E4"
"PTZ_3_00124","NT","E4"
"PTZ_3_00125","NT","E4"
"PTZ_3_00126","NT","E4"
"PTZ_3_00127","NT","E4"
"PTZ_3_00128","NT","E4"
"PTZ_3_00129","NT","E4"
"PTZ_3_00130","NT","E4"
"PTZ_3_00131","NT","E4"
"PTZ_3_00132","NT","E4"
"PTZ_3_00133","NT","E4"
"PTZ_3_00134","NT","E4"
"PTZ_3_00135","NT","E4"
"PTZ_3_00136","NT","E4"
"PTZ_3_00137","NT","E4"
"PTZ_3_00138","NT","E4"
"PTZ_3_00139","NT","E4"
"PTZ_3_00140","NT","E4"
"PTZ_3_00141","NT","E4"
"PTZ_3_00142","NT","E4"
"PTZ_3_00143","NT","E4"
"PTZ_3_00144","NT","E4"
"PTZ_3_00145","NT","E4"
"PTZ_3_00146","NT","E4"
"PTZ_3_00147","NT","E4"
"PTZ_3_00148","NT","E4"
"PTZ_3_00149","NT","E4"
"PTZ_3_00150","NT","E4"
"PTZ_3_00151","NT","E4"
"PTZ_3_00152","NT","E4"
"PTZ_3_00153","NT","E4"
"PTZ_3_00154","NT","E4"
"PTZ_3_00155","NT","E4"
"PTZ_3_00156","NT","E4"
"PTZ_3_00157","NT","E4"
"PTZ_3_00158","NT","E4"
"PTZ_3_00159","NT","E4"
"PTZ_3_00160","NT","E4"
"PTZ_3_00161","NT","E4"
"PTZ_3_00162","NT","E4"
"PTZ_3_00163","NT","E4"
"PTZ_3_00164","NT","E4"
"PTZ_3_00165","NT","E4"
"PTZ_3_00166","NT","E4"
"PTZ_3_00167","NT","E4"
"PTZ_3_00168","NT","E4"
"PTZ_3_00169","NT","E4"
"PTZ_3_00170","NT","E4"
"PTZ_3_00171","NT","E4"
"PTZ_3_00172","NT","E4"
"PTZ_3_00173","NT","E4"
"PTZ_3_00174","NT","E4"
"PTZ_3_00175","NT","E4"
"PTZ_3_00176","NT","E4"
"PTZ_3_00177","NT","E4"
"PTZ_3_00178","NT","E4"
"PTZ_3_00179","NT","E4"
"PTZ_3_00180","NT","E4"
"PTZ_3_00181","NT","E4"
"PTZ_3_00182","NT","E4"
"PTZ_3_00183","NT","E4"
"PTZ_3_00184","NT","E4"
"PTZ_3_00185","NT","E4"
"PTZ_3_00186","NT","E4"
"PTZ_3_00187","NT","E4"
"PTZ_3_00188","NT","E4"
"PTZ_3_00189","NT","E4"
"PTZ_3_00190","NT","E4"
"PTZ_3_00191","NT","E4"
"PTZ_3_00192","NT","E4"
"PTZ_3_00193","NT","E4"
"PTZ_3_00194","NT","E4"
"PTZ_3_00195","NT","E4"
"PTZ_3_00196","NT","E4"
"PTZ_3_00197","NT","E4"
"PTZ_3_00198","NT","E4"
"PTZ_3_00199","NT","E4"
"PTZ_3_00200","NT","E4"
"PTZ_3_00201","SW","E4"
"PTZ_3_00202","SW","E4"
"PTZ_3_00203","SW","E4"
"PTZ_3_00204","SW","E4"
"PTZ_3_00205","SW","E4"
"PTZ_3_00206","SW","E4"
"PTZ_3_00207","SW","E4"
"PTZ_3_00208","SW","E4"
"PTZ_3_00209","SW","E4"
"PTZ_3_00210","SW","E4"
"PTZ_3_00211","SW","E4"
"PTZ_3_00212","SW","E4"
"PTZ_3_00213","SW","E4"
"PTZ_3_00214","SW","E4"
"PTZ_3_00215","SW","E4"
"PTZ_3_00216","SW","E4"
"PTZ_3_00217","SW","E4"
"PTZ_3_00218","SW","E4"
"PTZ_3_00219","SW","E4"
"PTZ_3_00220","SW","E4"
"PTZ_3_00221","SW","E4"
"PTZ_3_00222","SW","E4"
"PTZ_3_00223","SW","E4"
"PTZ_3_00224","SW","E4"
"PTZ_3_00225","SW","E4"
"PTZ_3_00226","SW","E4"
"PTZ_3_00227","SW","E4"
"PTZ_3_00228","SW","E4"
"PTZ_3_00229","SW","E4"
"PTZ_3_00230","SW","E4"
"PTZ_3_00231","SW","E4"
"PTZ_3_00232","NT","E4"
"PTZ_3_00233","NT","E4"
"PTZ_3_00234","NT","E4"
"PTZ_3_00235","NT","E4"
"PTZ_3_00236","NT","E4"
"PTZ_3_00237","NT","E4"
"PTZ_3_00238","NT","E4"
"PTZ_3_00239","NT","E4"
"PTZ_3_00240","NT","E4"
"PTZ_3_00241","NT","E4"
"PTZ_3_00242","NT","E4"
"PTZ_3_00243","NT","E4"
"PTZ_3_00244","NT","E4"
"PTZ_3_00245","NT","E4"
"PTZ_3_00246","NT","E4"
"PTZ_3_00247","NT","E4"
"PTZ_3_00248","NT","E4"
"PTZ_3_00249","SW","E4"
"PTZ_3_00250","SW","E4"
"PTZ_3_00251","SW","E4"
"PTZ_3_00252","SW","E4"
"PTZ_3_00253","SW","E4"
"PTZ_3_00254","SW","E4"
"PTZ_3_00255","SW","E4"
"PTZ_3_00256","SW","E4"
"PTZ_3_00257","SW","E4"
"PTZ_3_00258","NT","E4"
"PTZ_3_00259","NT","E4"
"PTZ_3_00260","NT","E4"
"PTZ_3_00261","NT","E4"
"PTZ_3_00262","NT","E4"
"PTZ_3_00263","NT","E4"
"PTZ_3_00264","NT","E4"
"PTZ_3_00265","NT","E4"
"PTZ_3_00266","NT","E4"
"PTZ_3_00267","NT","E4"
"PTZ_3_00268","NT","E4"
"PTZ_3_00269","NT","E4"
"PTZ_3_00270","NT","E4"
"PTZ_3_00271","NT","E4"
"PTZ_3_00272","NT","E4"
"PTZ_3_00273","SW","E4"
"PTZ_3_00274","SW","E4"
"PTZ_3_00275","SW","E4"
"PTZ_3_00276","SW","E4"
"PTZ_3_00277","SW","E4"
"PTZ_3_00278","SW","E4"
"PTZ_3_00279","SW","E4"
"PTZ_3_00280","SW","E4"
"PTZ_3_00281","SW","E4"
"PTZ_3_00282","SW","E4"
"PTZ_3_00283","SW","E4"
"PTZ_3_00284","NT","E4"
"PTZ_3_00285","NT","E4"
"PTZ_3_00286","NT","E4"
"PTZ_3_00287","NT","E4"
"PTZ_3_00288","NT","E4"
"PTZ_3_00289","NT","E4"
"PTZ_3_00290","NT","E4"
"PTZ_3_00291","NT","E4"
"PTZ_3_00292","NT","E4"
"PTZ_3_00293","NT","E4"
"PTZ_3_00294","NT","E4"
"PTZ_3_00295","NT","E4"
"PTZ_3_00296","NT","E4"
"PTZ_3_00297","NT","E4"
"PTZ_3_00298","NT","E4"
"PTZ_3_00299","NT","E4"
"PTZ_3_00300","NT","E4"
"PTZ_3_00301","NT","E4"
"PTZ_3_00302","SW","E4"
"PTZ_3_00303","SW","E4"
"PTZ_3_00304","SW","E4"
"PTZ_3_00305","SW","E4"
"PTZ_3_00306","SW","E4"
"PTZ_3_00307","SW","E4"
"PTZ_3_00308","SW","E4"
"PTZ_3_00309","SW","E4"
"PTZ_3_00310","SW","E4"
"PTZ_3_00311","SW","E4"
"PTZ_3_00312","SW","E4"
"PTZ_3_00313","SW","E4"
"PTZ_3_00314","SW","E4"
"PTZ_3_00315","SW","E4"
"PTZ_3_00316","SW","E4"
"PTZ_3_00317","SW","E4"
"PTZ_3_00318","SW","E4"
"PTZ_3_00319","SW","E4"
"PTZ_3_00320","SW","E4"
"PTZ_3_00321","NT","E4"
"PTZ_3_00322","NT","E4"
"PTZ_3_00323","NT","E4"
"PTZ_3_00324","NT","E4"
"PTZ_3_00325","NT","E4"
"PTZ_3_00326","NT","E4"
"PTZ_3_00327","NT","E4"
"PTZ_3_00328","NT","E4"
"PTZ_3_00329","NT","E4"
"PTZ_3_00330","NT","E4"
"PTZ_3_00331","NT","E4"
"PTZ_3_00332","NT","E4"
"PTZ_3_00333","NT","E4"
"PTZ_3_00334","NT","E4"
"PTZ_3_00335","SW","E4"
"PTZ_3_00336","SW","E4"
"PTZ_3_00337","SW","E4"
"PTZ_3_00338","SW","E4"
"PTZ_3_00339","SW","E4"
"PTZ_3_00340","SW","E4"
"PTZ_3_00341","SW","E4"
"PTZ_3_00342","SW","E4"
"PTZ_3_00343","SW","E4"
"PTZ_3_00344","SW","E4"
"PTZ_3_00345","SW","E4"
"PTZ_3_00346","SW","E4"
"PTZ_3_00347","NT","E4"
"PTZ_3_00348","NT","E4"
"PTZ_3_00349","NT","E4"
"PTZ_3_00350","NT","E4"
"PTZ_3_00351","NT","E4"
"PTZ_3_00352","NT","E4"
"PTZ_3_00353","NT","E4"
"PTZ_3_00354","NT","E4"
"PTZ_3_00355","NT","E4"
"PTZ_3_00356","NT","E4"
"PTZ_3_00357","NT","E4"
"PTZ_3_00358","NT","E4"
"PTZ_3_00359","NT","E4"
"PTZ_3_00360","NT","E4"
"PTZ_3_00361","NT","E4"
"PTZ_3_00362","NT","E4"
"PTZ_3_00363","NT","E4"
"PTZ_3_00364","NT","E4"
"PTZ_3_00365","NT","E4"
"PTZ_3_00366","NT","E4"
"PTZ_3_00367","NT","E4"
"PTZ_3_00368","NT","E4"
"PTZ_3_00369","NT","E4"
"PTZ_3_00370","NT","E4"
"PTZ_3_00371","NT","E4"
"PTZ_3_00372","NT","E4"
"PTZ_3_00373","NT","E4"
"PTZ_3_00374","NT","E4"
"PTZ_3_00375","NT","E4"
"PTZ_3_00376","NT","E4"
"PTZ_3_00377","NT","E4"
"PTZ_3_00378","NT","E4"
"PTZ_3_00379","NT","E4"
"PTZ_3_00380","NT","E4"
"PTZ_3_00381","NT","E4"
"PTZ_3_00382","NT","E4"
"PTZ_3_00383","NT","E4"
