"ID_Frame","behavior_label","Experimenter"
"PTZ_4_00001","SW","E7"
"PTZ_4_00002","SW","E7"
"PTZ_4_00003","SW","E7"
"PTZ_4_00004","SW","E7"
"PTZ_4_00005","SW","E7"
"PTZ_4_00006","SW","E7"
"PTZ_4_00007","SW","E7"
"PTZ_4_00008","SW","E7"
"PTZ_4_00009","SW","E7"
"PTZ_4_00010","SW","E7"
"PTZ_4_00011","SW","E7"
"PTZ_4_00012","SW","E7"
"PTZ_4_00013","SW","E7"
"PTZ_4_00014","SW","E7"
"PTZ_4_00015","SW","E7"
"PTZ_4_00016","SW","E7"
"PTZ_4_00017","SW","E7"
"PTZ_4_00018","SW","E7"
"PTZ_4_00019","SW","E7"
"PTZ_4_00020","SW","E7"
"PTZ_4_00021","SW","E7"
"PTZ_4_00022","SW","E7"
"PTZ_4_00023","SW","E7"
"PTZ_4_00024","SW","E7"
"PTZ_4_00025","SW","E7"
"PTZ_4_00026","SW","E7"
"PTZ_4_00027","SW","E7"
"PTZ_4_00028","SW","E7"
"PTZ_4_00029","SW","E7"
"PTZ_4_00030","SW","E7"
"PTZ_4_00031","SW","E7"
"PTZ_4_00032","SW","E7"
"PTZ_4_00033","SW","E7"
"PTZ_4_00034","SW","E7"
"PTZ_4_00035","SW","E7"
"PTZ_4_00036","SW","E7"
"PTZ_4_00037","SW","E7"
"PTZ_4_00038","SW","E7"
"PTZ_4_00039","SW","E7"
"PTZ_4_00040","SW","E7"
"PTZ_4_00041","SW","E7"
"PTZ_4_00042","SW","E7"
"PTZ_4_00043","SW","E7"
"PTZ_4_00044","SW","E7"
"PTZ_4_00045","SW","E7"
"PTZ_4_00046","SW","E7"
"PTZ_4_00047","SW","E7"
"PTZ_4_00048","SW","E7"
"PTZ_4_00049","SW","E7"
"PTZ_4_00050","SW","E7"
"PTZ_4_00051","SW","E7"
"PTZ_4_00052","SW","E7"
"PTZ_4_00053","SW","E7"
"PTZ_4_00054","SW","E7"
"PTZ_4_00055","SW","E7"
"PTZ_4_00056","SW","E7"
"PTZ_4_00057","SW","E7"
"PTZ_4_00058","SW","E7"
"PTZ_4_00059","SW","E7"
"PTZ_4_00060","SW","E7"
"PTZ_4_00061","SW","E7"
"PTZ_4_00062","SW","E7"
"PTZ_4_00063","SW","E7"
"PTZ_4_00064","SW","E7"
"PTZ_4_00065","SW","E7"
"PTZ_4_00066","SW","E7"
"PTZ_4_00067","SW","E7"
"PTZ_4_00068","SW","E7"
"PTZ_4_00069","SW","E7"
"PTZ_4_00070","SW","E7"
"PTZ_4_00071","SW","E7"
"PTZ_4_00072","SW","E7"
"PTZ_4_00073","SW","E7"
"PTZ_4_00074","SW","E7"
"PTZ_4_00075","SW","E7"
"PTZ_4_00076","SW","E7"
"PTZ_4_00077","SW","E7"
"PTZ_4_00078","SW","E7"
"PTZ_4_00079","SW","E7"
"PTZ_4_00080","SW","E7"
"PTZ_4_00081","SW","E7"
"PTZ_4_00082","SW","E7"
"PTZ_4_00083","SW","E7"
"PTZ_4_00084","SW","E7"
"PTZ_4_00085","SW","E7"
"PTZ_4_00086","SW","E7"
"PTZ_4_00087","SW","E7"
"PTZ_4_00088","SW","E7"
"PTZ_4_00089","SW","E7"
"PTZ_4_00090","SW","E7"
"PTZ_4_00091","SW","E7"
"PTZ_4_00092","SW","E7"
"PTZ_4_00093","SW","E7"
"PTZ_4_00094","SW","E7"
"PTZ_4_00095","SW","E7"
"PTZ_4_00096","SW","E7"
"PTZ_4_00097","SW","E7"
"PTZ_4_00098","SW","E7"
"PTZ_4_00099","SW","E7"
"PTZ_4_00100","SW","E7"
"PTZ_4_00101","SW","E7"
"PTZ_4_00102","SW","E7"
"PTZ_4_00103","SW","E7"
"PTZ_4_00104","SW","E7"
"PTZ_4_00105","SW","E7"
"PTZ_4_00106","SW","E7"
