"ID_Frame","behavior_label","Experimenter"
"PTZ_3_00001","HYPE","E6"
"PTZ_3_00002","HYPE","E6"
"PTZ_3_00003","HYPE","E6"
"PTZ_3_00004","HYPE","E6"
"PTZ_3_00005","HYPE","E6"
"PTZ_3_00006","HYPE","E6"
"PTZ_3_00007","HYPE","E6"
"PTZ_3_00008","HYPE","E6"
"PTZ_3_00009","HYPE","E6"
"PTZ_3_00010","HYPE","E6"
"PTZ_3_00011","HYPE","E6"
"PTZ_3_00012","HYPE","E6"
"PTZ_3_00013","HYPE","E6"
"PTZ_3_00014","HYPE","E6"
"PTZ_3_00015","HYPE","E6"
"PTZ_3_00016","HYPE","E6"
"PTZ_3_00017","HYPE","E6"
"PTZ_3_00018","HYPE","E6"
"PTZ_3_00019","HYPE","E6"
"PTZ_3_00020","HYPE","E6"
"PTZ_3_00021","HYPE","E6"
"PTZ_3_00022","HYPE","E6"
"PTZ_3_00023","HYPE","E6"
"PTZ_3_00024","HYPE","E6"
"PTZ_3_00025","HYPE","E6"
"PTZ_3_00026","HYPE","E6"
"PTZ_3_00027","HYPE","E6"
"PTZ_3_00028","HYPE","E6"
"PTZ_3_00029","HYPE","E6"
"PTZ_3_00030","HYPE","E6"
"PTZ_3_00031","HYPE","E6"
"PTZ_3_00032","HYPE","E6"
"PTZ_3_00033","HYPE","E6"
"PTZ_3_00034","HYPE","E6"
"PTZ_3_00035","HYPE","E6"
"PTZ_3_00036","HYPE","E6"
"PTZ_3_00037","HYPE","E6"
"PTZ_3_00038","HYPE","E6"
"PTZ_3_00039","HYPE","E6"
"PTZ_3_00040","HYPE","E6"
"PTZ_3_00041","HYPE","E6"
"PTZ_3_00042","HYPE","E6"
"PTZ_3_00043","HYPE","E6"
"PTZ_3_00044","HYPE","E6"
"PTZ_3_00045","HYPE","E6"
"PTZ_3_00046","HYPE","E6"
"PTZ_3_00047","HYPE","E6"
"PTZ_3_00048","HYPE","E6"
"PTZ_3_00049","HYPE","E6"
"PTZ_3_00050","HYPE","E6"
"PTZ_3_00051","HYPE","E6"
"PTZ_3_00052","HYPE","E6"
"PTZ_3_00053","HYPE","E6"
"PTZ_3_00054","HYPE","E6"
"PTZ_3_00055","HYPE","E6"
"PTZ_3_00056","HYPE","E6"
"PTZ_3_00057","HYPE","E6"
"PTZ_3_00058","HYPE","E6"
"PTZ_3_00059","HYPE","E6"
"PTZ_3_00060","HYPE","E6"
"PTZ_3_00061","HYPE","E6"
"PTZ_3_00062","HYPE","E6"
"PTZ_3_00063","HYPE","E6"
"PTZ_3_00064","HYPE","E6"
"PTZ_3_00065","HYPE","E6"
"PTZ_3_00066","HYPE","E6"
"PTZ_3_00067","HYPE","E6"
"PTZ_3_00068","HYPE","E6"
"PTZ_3_00069","HYPE","E6"
"PTZ_3_00070","HYPE","E6"
"PTZ_3_00071","HYPE","E6"
"PTZ_3_00072","HYPE","E6"
"PTZ_3_00073","HYPE","E6"
"PTZ_3_00074","HYPE","E6"
"PTZ_3_00075","HYPE","E6"
"PTZ_3_00076","HYPE","E6"
"PTZ_3_00077","HYPE","E6"
"PTZ_3_00078","HYPE","E6"
"PTZ_3_00079","HYPE","E6"
"PTZ_3_00080","HYPE","E6"
"PTZ_3_00081","HYPE","E6"
"PTZ_3_00082","HYPE","E6"
"PTZ_3_00083","HYPE","E6"
"PTZ_3_00084","HYPE","E6"
"PTZ_3_00085","HYPE","E6"
"PTZ_3_00086","HYPE","E6"
"PTZ_3_00087","HYPE","E6"
"PTZ_3_00088","HYPE","E6"
"PTZ_3_00089","HYPE","E6"
"PTZ_3_00090","HYPE","E6"
"PTZ_3_00091","HYPE","E6"
"PTZ_3_00092","HYPE","E6"
"PTZ_3_00093","HYPE","E6"
"PTZ_3_00094","HYPE","E6"
"PTZ_3_00095","HYPE","E6"
"PTZ_3_00096","HYPE","E6"
"PTZ_3_00097","HYPE","E6"
"PTZ_3_00098","HYPE","E6"
"PTZ_3_00099","HYPE","E6"
"PTZ_3_00100","HYPE","E6"
"PTZ_3_00101","HYPE","E6"
"PTZ_3_00102","HYPE","E6"
"PTZ_3_00103","HYPE","E6"
"PTZ_3_00104","HYPE","E6"
"PTZ_3_00105","HYPE","E6"
"PTZ_3_00106","HYPE","E6"
"PTZ_3_00107","HYPE","E6"
"PTZ_3_00108","HYPE","E6"
"PTZ_3_00109","HYPE","E6"
"PTZ_3_00110","HYPE","E6"
"PTZ_3_00111","HYPE","E6"
"PTZ_3_00112","HYPE","E6"
"PTZ_3_00113","HYPE","E6"
"PTZ_3_00114","HYPE","E6"
"PTZ_3_00115","HYPE","E6"
"PTZ_3_00116","HYPE","E6"
"PTZ_3_00117","HYPE","E6"
"PTZ_3_00118","HYPE","E6"
"PTZ_3_00119","HYPE","E6"
"PTZ_3_00120","HYPE","E6"
"PTZ_3_00121","HYPE","E6"
"PTZ_3_00122","HYPE","E6"
"PTZ_3_00123","HYPE","E6"
"PTZ_3_00124","HYPE","E6"
"PTZ_3_00125","HYPE","E6"
"PTZ_3_00126","HYPE","E6"
"PTZ_3_00127","HYPE","E6"
"PTZ_3_00128","HYPE","E6"
"PTZ_3_00129","HYPE","E6"
"PTZ_3_00130","HYPE","E6"
"PTZ_3_00131","HYPE","E6"
"PTZ_3_00132","HYPE","E6"
"PTZ_3_00133","HYPE","E6"
"PTZ_3_00134","HYPE","E6"
"PTZ_3_00135","HYPE","E6"
"PTZ_3_00136","HYPE","E6"
"PTZ_3_00137","HYPE","E6"
"PTZ_3_00138","HYPE","E6"
"PTZ_3_00139","HYPE","E6"
"PTZ_3_00140","HYPE","E6"
"PTZ_3_00141","HYPE","E6"
"PTZ_3_00142","HYPE","E6"
"PTZ_3_00143","HYPE","E6"
"PTZ_3_00144","HYPE","E6"
"PTZ_3_00145","HYPE","E6"
"PTZ_3_00146","HYPE","E6"
"PTZ_3_00147","HYPE","E6"
"PTZ_3_00148","HYPE","E6"
"PTZ_3_00149","HYPE","E6"
"PTZ_3_00150","HYPE","E6"
"PTZ_3_00151","HYPE","E6"
"PTZ_3_00152","HYPE","E6"
"PTZ_3_00153","HYPE","E6"
"PTZ_3_00154","HYPE","E6"
"PTZ_3_00155","HYPE","E6"
"PTZ_3_00156","HYPE","E6"
